75,COVID 19 outbreak declared at University Hospital in London Sunday CTV News London  ol li COVID 19 outbreak declared at University Hospital in London Sunday CTV News London r n li li London area sees 12 new COVID 19 cases no deaths this weekend CBC ca r n li li Seven new cases of COVID 19 zero deaths reported in Middlesex London CTV  LONDON ONT r nCTV News has been informed of a COVID 19 outbreak at University Hospital s 8TU Transplant Unit Sunday r nAccording to the London Health Sciences Centre s website less than five ind 149 chars ,outbreak,,neutral
76,Dixie State trustees vote on another new name after backlash Southern Utah s Dixie State University should change its name to Utah Tech University the board of trustees voted Tuesday after the school s previous name  SALT LAKE CITY AP Southern Utahs Dixie State University should change its name to Utah Tech University the board of trustees voted Tuesday after the school s previous name recommendation faced bac 1882 chars ,,recommendation,neutral
77,Argentina says AZ Sputnik V single dose cuts mortality up to 80 Reuters A single dose of Russia s Sputnik V or the Oxford University AstraZeneca AZN L vaccine reduces mortality from COVID 19 by between 70 and 80 in people aged 60 plus real world data from Argentina s national inoculation program show  People wearing protective masks against the spread of the coronavirus disease COVID 19 walk past an out of business store with a sign that reads Strength Alberto Argentina s President Alberto F 1837 chars ,,protective,neutral
78,Bill Cosby Launches Tirade Against Howard University Over Phylicia Rashad Reprimand Blames Mainstream Media For January Attack On U S Capitol Yahoo News Canada  ol li Bill Cosby Launches Tirade Against Howard University Over Phylicia Rashad Reprimand Blames Mainstream Media For January Attack On U S Capitol Yahoo News Canada r n li li Phylicia Rashad Apologizes To Howard University Students After Cosby Backlas  If anyone thought a now free Bill Cosby was going to lay low for a bit after having his rape conviction and sentence suddenly overturned last week think again The much accused actor once known as A 5054 chars ,rape,free,positive
79,Chinese scientists ensnared in U S visa fraud legal battle Reuters For Chinese brain researcher Song Chen a visiting scholar at Stanford University when she was arrested last July on a visa fraud charge a court hearing last month in San Francisco brought some hope  SAN FRANCISCO June 17 Reuters For Chinese brain researcher Song Chen a visiting scholar at Stanford University when she was arrested last July on a visa fraud charge a court hearing last month 6391 chars ,fraud,,negative
80,Oxford vaccine inventors recognised in Queen s Birthday Honours Reuters UK The Oxford University scientists who invented the AstraZeneca COVID 19 vaccine are among those to be honoured by Queen Elizabeth among a number of recipients who played key roles in Britain s coronavirus response the government said on Friday  The Oxford University scientists who invented the AstraZeneca COVID 19 vaccine are among those to be honoured by Queen Elizabeth among a number of recipients who played key roles in Britains coronav 1708 chars ,,,positive
81,Dentistry associate professor to plead guilty in U S college admissions scandal Reuters An associate professor of dentistry at the University of Southern California has agreed to plead guilty to a tax offense stemming from his role in a U S college admissions scandal prosecutors said on Thursday  BOSTON July 1 Reuters An associate professor of dentistry at the University of Southern California has agreed to plead guilty to a tax offense stemming from his role in a U S college admissions 1744 chars ,scandal guilty,,neutral
82,Tam urges 2nd COVID vaccine dose as Delta variant emerges essentially across Canada Canada News Castanet net As Canada s COVID 19 vaccination rollout continues to pick up speed the country s top public health officer is reiterating the importance of receiving a full two dose series especially with the latest variant of concern now detected in several provinces  As Canada s COVID 19 vaccination rollout continues to pick up speed the country s top public health officer is reiterating the importance of receiving a full two dose series especially with the lat 4587 chars ,concern,top,neutral
83,Forget Air Canada Stock TSX AC This Stock Could Double in 2021 The Motley Fool Canada If you re ready to move beyond Air Canada TSX AC stock this one offers sustainable returns as travel restrictions become fewer in the months to come  Home Investing Forget Air Canada Stock TSX AC This Stock Could Double in 2021Air Canada TSX AC remains at the top of investor minds as the pandemic comes to a close With millions of Canadi 3788 chars ,,sustainable top ready,negative
84,Haiti keeper s wild blunder hands Canada an absurd goal in World Cup qualifying Yahoo Canada Sports  ol li Haiti keeper s wild blunder hands Canada an absurd goal in World Cup qualifying Yahoo Canada Sports r n li li Canadian men reach World Cup qualifying final round for first time in 24 years Sportsnet ca r n li li Recap Canada 3 Haiti 0 MLSSoccer  One of the worst concessions in goalkeeping history went Canada s way Tuesday night pushing the Canadians into the final round of World Cup qualifying Twitter One Soccer r nThink of the most embarr 1794 chars ,absurd worst blunder concessions wild,,neutral
85,U S donating additional 1 million COVID 19 vaccines to Canada Yahoo News Canada  ol li U S donating additional 1 million COVID 19 vaccines to Canada Yahoo News Canada r n li li COVID 19 in Quebec What you need to know on Thursday CBC ca r n li li Canada getting 1M extra Moderna COVID 19 vaccines from U S minister Global News r n l  The doses coming to Canada are among the 80 million the U S has pledged to donate globally Tyson Koschik CBC image credit r nThe United States is donating one million additional doses of the Mode 2474 chars ,,,negative
86,Buy Alert My 3 Top Canada Stock Picks for June 2021 The Motley Fool Canada  ol li Buy Alert My 3 Top Canada Stock Picks for June 2021 The Motley Fool Canada r n li li TSX flat to end a positive week as U S infrastructure deal drives crude prices up Yahoo Canada Finance r n li li Canadian Stocks Look Cheap Why They Could Be Cyc  June month is near its end This is your last chance to buy early into stocks that could see a significant rally in the second half of 2021 The second half will see the reopening of the economy if t 3696 chars ,crude,significant positive,negative
